Image_Index,File_Name,Rule,Initial_Sum(R_out),Final_Sum(R_in),Absolute_Error,RCE_Value,RCE_Percentage(%)
104,n01982650_8073_lobster.jpg,alpha_beta,11.155275,5.884543e+19,5.884543e+19,5.27512136506002e+18,5.2751213650600205e+20
104,n01982650_8073_lobster.jpg,composite,11.155275,202.66179,191.50652,17.16734993674519,1716.734993674519
105,n03838899_34130_oboe.jpg,z_plus,18.681696,3.3357766,15.34592,0.8214414611546568,82.14414611546567
105,n03838899_34130_oboe.jpg,epsilon,18.681696,-373814880.0,373814900.0,20009688.264833283,2000968826.4833283
105,n03838899_34130_oboe.jpg,alpha_beta,18.681696,1.6461978e+20,1.6461978e+20,8.811821937829399e+18,8.811821937829398e+20
105,n03838899_34130_oboe.jpg,composite,18.681696,191.67647,172.99477,9.260121072476347,926.0121072476346
106,n07693725_1357_bagel.jpg,z_plus,19.068363,9.115581,9.952783,0.5219526464534721,52.19526464534721
106,n07693725_1357_bagel.jpg,epsilon,19.068363,-26238574.0,26238594.0,1376027.598047892,137602759.80478922
106,n07693725_1357_bagel.jpg,alpha_beta,19.068363,4.827053e+19,4.827053e+19,2.53144595062846e+18,2.53144595062846e+20
106,n07693725_1357_bagel.jpg,composite,19.068363,1010.13947,991.0711,51.974629182673496,5197.46291826735
107,n02391049_2847_zebra.jpg,z_plus,19.301903,8.225905,11.075997,0.5738292998071444,57.38292998071444
107,n02391049_2847_zebra.jpg,epsilon,19.301903,389805300.0,389805280.0,20195173.740360133,2019517374.0360134
107,n02391049_2847_zebra.jpg,alpha_beta,19.301903,9.540316e+20,9.540316e+20,4.942681448599037e+19,4.942681448599037e+21
107,n02391049_2847_zebra.jpg,composite,19.301903,787.3098,768.00793,39.78923444193111,3978.9234441931108
108,n03633091_11227_ladle.jpg,z_plus,16.746578,4.246076,12.500502,0.7464510940860846,74.64510940860846
108,n03633091_11227_ladle.jpg,epsilon,16.746578,-19007248.0,19007264.0,1134993.8926674437,113499389.26674438
108,n03633091_11227_ladle.jpg,alpha_beta,16.746578,-1.8560146e+19,1.8560146e+19,1.108294796875072e+18,1.108294796875072e+20
108,n03633091_11227_ladle.jpg,composite,16.746578,370.24167,353.4951,21.10849643895671,2110.849643895671
109,n04252077_1991_snowmobile.jpg,z_plus,13.897253,5.7255206,8.171732,0.5880105893447227,58.80105893447227
109,n04252077_1991_snowmobile.jpg,epsilon,13.897253,-749240100.0,749240100.0,53912821.90648194,5391282190.648193
109,n04252077_1991_snowmobile.jpg,alpha_beta,13.897253,7.046817e+21,7.046817e+21,5.070654769564364e+20,5.0706547695643645e+22
109,n04252077_1991_snowmobile.jpg,composite,13.897253,186.01436,172.11711,12.384973544169505,1238.4973544169504
110,n07873807_9267_pizza.jpg,z_plus,17.323042,9.353248,7.9697943,0.4600689827809205,46.00689827809205
110,n07873807_9267_pizza.jpg,epsilon,17.323042,612011500.0,612011500.0,35329333.20464704,3532933320.464704
110,n07873807_9267_pizza.jpg,alpha_beta,17.323042,1.5918043e+19,1.5918043e+19,9.188942293190323e+17,9.188942293190323e+19
110,n07873807_9267_pizza.jpg,composite,17.323042,1020.9095,1003.5864,57.93361411903906,5793.361411903907
111,n02355227_12611_squirrel.jpg,z_plus,15.215725,8.114015,7.1017103,0.46673493012596007,46.673493012596005
111,n02355227_12611_squirrel.jpg,epsilon,15.215725,190385870.0,190385860.0,12512440.693743903,1251244069.3743904
111,n02355227_12611_squirrel.jpg,alpha_beta,15.215725,-3.2357475e+19,3.2357475e+19,2.1265812198861233e+18,2.1265812198861233e+20
111,n02355227_12611_squirrel.jpg,composite,15.215725,636.3735,621.1578,40.823409865818405,4082.3409865818403
112,n03337140_6179_filing_cabinet.jpg,z_plus,13.8528805,5.565322,8.287559,0.5982552558814795,59.825525588147954
112,n03337140_6179_filing_cabinet.jpg,epsilon,13.8528805,-91305336.0,91305350.0,6591073.3972646985,659107339.7264699
112,n03337140_6179_filing_cabinet.jpg,alpha_beta,13.8528805,-1.7230719e+21,1.7230719e+21,1.2438365234084228e+20,1.2438365234084228e+22
112,n03337140_6179_filing_cabinet.jpg,composite,13.8528805,247.83557,233.9827,16.890544669717215,1689.0544669717215
113,n03062245_2732_cocktail_shaker.jpg,z_plus,23.383684,7.5507526,15.8329315,0.6770931137572974,67.70931137572974
113,n03062245_2732_cocktail_shaker.jpg,epsilon,23.383684,-596074600.0,596074600.0,25491048.371104985,2549104837.1104984
113,n03062245_2732_cocktail_shaker.jpg,alpha_beta,23.383684,3.5161436e+19,3.5161436e+19,1.5036739307930885e+18,1.5036739307930885e+20
113,n03062245_2732_cocktail_shaker.jpg,composite,23.383684,990.6489,967.26526,41.36496422884356,4136.496422884356
114,n02786058_2393_band_aid.jpg,z_plus,17.753506,7.2972803,10.456225,0.5889667971670681,58.896679716706814
114,n02786058_2393_band_aid.jpg,epsilon,17.753506,-1088351600.0,1088351600.0,61303476.27751195,6130347627.751195
114,n02786058_2393_band_aid.jpg,alpha_beta,17.753506,-7.0313936e+19,7.0313936e+19,3.9605662610737925e+18,3.960566261073792e+20
114,n02786058_2393_band_aid.jpg,composite,17.753506,284.3406,266.5871,15.016025654642243,1501.6025654642244
115,n03958227_1109_plastic_bag.jpg,z_plus,16.36944,5.326538,11.042902,0.6746047475666855,67.46047475666856
115,n03958227_1109_plastic_bag.jpg,epsilon,16.36944,274606720.0,274606700.0,16775570.004984533,1677557000.4984534
115,n03958227_1109_plastic_bag.jpg,alpha_beta,16.36944,3.7575263e+21,3.7575263e+21,2.2954519262253413e+20,2.295451926225341e+22
115,n03958227_1109_plastic_bag.jpg,composite,16.36944,333.12616,316.7567,19.350491667660545,1935.0491667660544
116,n04070727_39078_refrigerator.jpg,z_plus,9.782897,6.2593923,3.5235047,0.36016986944500157,36.016986944500154
116,n04070727_39078_refrigerator.jpg,epsilon,9.782897,2314633.5,2314623.8,236599.01058117894,23659901.058117893
116,n04070727_39078_refrigerator.jpg,alpha_beta,9.782897,-2.2761018e+16,2.2761018e+16,2326613285606315.5,2.3266132856063155e+17
116,n04070727_39078_refrigerator.jpg,composite,9.782897,504.9393,495.1564,50.6144961725338,5061.44961725338
117,n03720891_10274_maraca.jpg,z_plus,19.968637,8.760784,11.207853,0.5612728127064766,56.12728127064766
117,n03720891_10274_maraca.jpg,epsilon,19.968637,-32601133000.0,32601133000.0,1632616802.6823685,163261680268.23685
117,n03720891_10274_maraca.jpg,alpha_beta,19.968637,1.09984e+23,1.09984e+23,5.507837024617707e+21,5.5078370246177074e+23
117,n03720891_10274_maraca.jpg,composite,19.968637,493.28244,473.3138,23.702859698256617,2370.2859698256616
118,n02454379_6001_armadillo.jpg,z_plus,17.948105,6.495614,11.452491,0.6380891406806413,63.80891406806413
118,n02454379_6001_armadillo.jpg,epsilon,17.948105,-143615740.0,143615760.0,8001722.807229773,800172280.7229773
118,n02454379_6001_armadillo.jpg,alpha_beta,17.948105,2.837359e+21,2.837359e+21,1.5808682784968786e+20,1.5808682784968787e+22
118,n02454379_6001_armadillo.jpg,composite,17.948105,136.61046,118.66235,6.611414098881199,661.1414098881199
119,n04070727_16103_refrigerator.jpg,z_plus,18.2965,5.7785506,12.517948,0.6841717629870517,68.41717629870517
119,n04070727_16103_refrigerator.jpg,epsilon,18.2965,-163980400.0,163980420.0,8962392.954501983,896239295.4501983
119,n04070727_16103_refrigerator.jpg,alpha_beta,18.2965,9.763651e+18,9.763651e+18,5.3363493337402566e+17,5.3363493337402565e+19
119,n04070727_16103_refrigerator.jpg,composite,18.2965,329.4218,311.1253,17.004635743055445,1700.4635743055446
120,n02880940_18435_bowl.jpg,z_plus,17.083395,6.5064416,10.576954,0.6191365290491193,61.91365290491193
120,n02880940_18435_bowl.jpg,epsilon,17.083395,43027630.0,43027616.0,2518680.6244730838,251868062.44730836
120,n02880940_18435_bowl.jpg,alpha_beta,17.083395,-8.239579e+19,8.239579e+19,4.823150882777135e+18,4.823150882777135e+20
120,n02880940_18435_bowl.jpg,composite,17.083395,1265.6053,1248.522,73.08394919574931,7308.394919574931
121,n04540053_735_volleyball.jpg,z_plus,23.823158,14.916088,8.90707,0.3738828437763489,37.38828437763489
121,n04540053_735_volleyball.jpg,epsilon,23.823158,1393657300.0,1393657300.0,58500108.52835304,5850010852.835304
121,n04540053_735_volleyball.jpg,alpha_beta,23.823158,4.7564078e+20,4.7564078e+20,1.9965479522645815e+19,1.9965479522645815e+21
121,n04540053_735_volleyball.jpg,composite,23.823158,5789.2725,5765.449,242.01028069320265,24201.028069320266
122,n04332243_12542_strainer.jpg,z_plus,16.792212,9.681787,7.110425,0.4234358875957451,42.34358875957451
122,n04332243_12542_strainer.jpg,epsilon,16.792212,-97318760.0,97318776.0,5795471.061409276,579547106.1409276
122,n04332243_12542_strainer.jpg,alpha_beta,16.792212,2.7522727e+19,2.7522727e+19,1.639017381468892e+18,1.639017381468892e+20
122,n04332243_12542_strainer.jpg,composite,16.792212,1360.9329,1344.1406,80.04547955527183,8004.547955527182
123,n04336792_7621_stretcher.jpg,z_plus,17.637943,6.8494945,10.788448,0.6116613580910224,61.166135809102244
123,n04336792_7621_stretcher.jpg,epsilon,17.637943,73080020.0,73080000.0,4143340.2345260945,414334023.4526095
123,n04336792_7621_stretcher.jpg,alpha_beta,17.637943,3.272949e+17,3.272949e+17,1.8556295676138732e+16,1.8556295676138732e+18
123,n04336792_7621_stretcher.jpg,composite,17.637943,1632.417,1614.779,91.5514370424777,9155.14370424777
124,n01882714_14215_koala_bear.jpg,z_plus,24.301556,11.645531,12.656025,0.5207907313913128,52.07907313913128
124,n01882714_14215_koala_bear.jpg,epsilon,24.301556,-579745300.0,579745300.0,23856303.222658135,2385630322.2658134
124,n01882714_14215_koala_bear.jpg,alpha_beta,24.301556,-1.883441e+18,1.883441e+18,7.750289916228821e+16,7.750289916228821e+18
124,n01882714_14215_koala_bear.jpg,composite,24.301556,3602.7642,3578.4626,147.25241051636843,14725.241051636844
125,n02503517_9218_elephant.jpg,z_plus,21.324844,9.11448,12.210364,0.572588673325349,57.258867332534905
125,n02503517_9218_elephant.jpg,epsilon,21.324844,-309194940.0,309194980.0,14499284.063257908,1449928406.325791
125,n02503517_9218_elephant.jpg,alpha_beta,21.324844,-4.5668114e+19,4.5668114e+19,2.1415450228266975e+18,2.1415450228266975e+20
125,n02503517_9218_elephant.jpg,composite,21.324844,387.47607,366.15125,17.170171979345735,1717.0171979345735
126,n04509417_2993_unicycle.jpg,z_plus,13.949741,8.078958,5.870784,0.42085251994540535,42.085251994540535
126,n04509417_2993_unicycle.jpg,epsilon,13.949741,35634296.0,35634284.0,2554476.3210176104,255447632.10176104
126,n04509417_2993_unicycle.jpg,alpha_beta,13.949741,-8.550767e+17,8.550767e+17,6.1296958958568264e+16,6.129695895856826e+18
126,n04509417_2993_unicycle.jpg,composite,13.949741,338.0229,324.07315,23.231480940492084,2323.1480940492083
127,n07753592_862_banana.jpg,z_plus,11.302669,5.665337,5.6373315,0.49876110668927365,49.87611066892737
127,n07753592_862_banana.jpg,epsilon,11.302669,-357808480.0,357808480.0,31656991.241117015,3165699124.1117015
127,n07753592_862_banana.jpg,alpha_beta,11.302669,-1.038195e+19,1.038195e+19,9.185397645005658e+17,9.185397645005657e+19
127,n07753592_862_banana.jpg,composite,11.302669,179.83833,168.53566,14.911138790755166,1491.1138790755165
128,n04409515_6040_tennis_ball.jpg,z_plus,14.763244,7.878928,6.8843155,0.4663145607903263,46.63145607903263
128,n04409515_6040_tennis_ball.jpg,epsilon,14.763244,817360300.0,817360300.0,55364548.46409588,5536454846.409588
128,n04409515_6040_tennis_ball.jpg,alpha_beta,14.763244,7.70139e+17,7.70139e+17,5.216597290619853e+16,5.216597290619853e+18
128,n04409515_6040_tennis_ball.jpg,composite,14.763244,315.98828,301.22504,20.40371636661736,2040.371636661736
129,n02870880_2338_bookshelf.jpg,z_plus,16.417559,9.7722845,6.645274,0.404766280751164,40.4766280751164
129,n02870880_2338_bookshelf.jpg,epsilon,16.417559,919199800.0,919199800.0,55988824.3080389,5598882430.80389
129,n02870880_2338_bookshelf.jpg,alpha_beta,16.417559,-5.340987e+18,5.340987e+18,3.253216413198459e+17,3.253216413198459e+19
129,n02870880_2338_bookshelf.jpg,composite,16.417559,481.3478,464.93024,28.31908483667643,2831.908483667643
130,n03124170_1312_hat_with_a_wide_brim.jpg,z_plus,10.803566,3.9922602,6.811306,0.6304683113300519,63.046831133005185
130,n03124170_1312_hat_with_a_wide_brim.jpg,epsilon,10.803566,-129437530.0,129437540.0,11981001.110149484,1198100111.0149484
130,n03124170_1312_hat_with_a_wide_brim.jpg,alpha_beta,10.803566,-6.1533645e+19,6.1533645e+19,5.695679092888436e+18,5.6956790928884354e+20
130,n03124170_1312_hat_with_a_wide_brim.jpg,composite,10.803566,756.7987,745.9951,69.05082253102788,6905.082253102788
131,n02777292_4842_balance_beam.jpg,z_plus,17.064373,4.73906,12.325314,0.7222834120877607,72.22834120877607
131,n02777292_4842_balance_beam.jpg,epsilon,17.064373,69253704.0,69253690.0,4058378.70102564,405837870.10256404
131,n02777292_4842_balance_beam.jpg,alpha_beta,17.064373,4.25618e+20,4.25618e+20,2.4941906461603185e+19,2.4941906461603183e+21
131,n02777292_4842_balance_beam.jpg,composite,17.064373,183.7448,166.68042,9.767743576182504,976.7743576182504
132,n01944390_7154_snail.jpg,z_plus,20.973532,8.499732,12.4738,0.5947400690375026,59.474006903750265
132,n01944390_7154_snail.jpg,epsilon,20.973532,-183747170.0,183747180.0,8760908.101592705,876090810.1592705
132,n01944390_7154_snail.jpg,alpha_beta,20.973532,1.5730512e+18,1.5730512e+18,7.500173268244518e+16,7.500173268244519e+18
132,n01944390_7154_snail.jpg,composite,20.973532,1264.2533,1243.2798,59.27851358158408,5927.8513581584075
133,n02445715_13210_skunk.jpg,z_plus,16.831985,18.925444,2.0934582,0.12437381073160939,12.437381073160939
133,n02445715_13210_skunk.jpg,epsilon,16.831985,51343340.0,51343324.0,3050342.6988680935,305034269.88680935
133,n02445715_13210_skunk.jpg,alpha_beta,16.831985,-3.195087e+21,3.195087e+21,1.8982234289754954e+20,1.8982234289754956e+22
133,n02445715_13210_skunk.jpg,composite,16.831985,3895.7021,3878.87,230.44637978290064,23044.637978290062
134,n03761084_13411_microwave.jpg,z_plus,18.956326,5.3580713,13.598254,0.7173465227128061,71.73465227128061
134,n03761084_13411_microwave.jpg,epsilon,18.956326,1826936700.0,1826936700.0,96376098.88664341,9637609888.664341
134,n03761084_13411_microwave.jpg,alpha_beta,18.956326,-1.3356052e+20,1.3356052e+20,7.045696611323398e+18,7.045696611323398e+20
134,n03761084_13411_microwave.jpg,composite,18.956326,295.64514,276.6888,14.59612052919739,1459.612052919739
135,n04154565_1120_screwdriver.jpg,z_plus,22.376415,12.923907,9.452508,0.42243173741425777,42.24317374142578
135,n04154565_1120_screwdriver.jpg,epsilon,22.376415,-40832412.0,40832436.0,1824797.9194645407,182479791.94645408
135,n04154565_1120_screwdriver.jpg,alpha_beta,22.376415,5.392287e+18,5.392287e+18,2.4098082674157926e+17,2.409808267415793e+19
135,n04154565_1120_screwdriver.jpg,composite,22.376415,3944.1663,3921.7898,175.2644358115373,17526.44358115373
136,n02870880_1312_bookshelf.jpg,z_plus,23.713587,5.0179744,18.695612,0.7883924142268661,78.83924142268661
136,n02870880_1312_bookshelf.jpg,epsilon,23.713587,64411530.0,64411504.0,2716227.811542557,271622781.1542557
136,n02870880_1312_bookshelf.jpg,alpha_beta,23.713587,6.52584e+21,6.52584e+21,2.7519414607194446e+20,2.751941460719445e+22
136,n02870880_1312_bookshelf.jpg,composite,23.713587,516.5608,492.8472,20.783325714136396,2078.3325714136395
137,n02445715_1874_skunk.jpg,z_plus,17.363462,7.6422696,9.721193,0.559864908400873,55.9864908400873
137,n02445715_1874_skunk.jpg,epsilon,17.363462,391403500.0,391403460.0,22541786.072157178,2254178607.215718
137,n02445715_1874_skunk.jpg,alpha_beta,17.363462,3.8337288e+18,3.8337288e+18,2.207928733368503e+17,2.207928733368503e+19
137,n02445715_1874_skunk.jpg,composite,17.363462,1105.0013,1087.638,62.63946160739619,6263.94616073962
138,n03995372_2270_power_drill.jpg,z_plus,23.902027,8.847252,15.054775,0.6298534913146211,62.98534913146211
138,n03995372_2270_power_drill.jpg,epsilon,23.902027,-2311631600.0,2311631600.0,96712785.20931916,9671278520.931915
138,n03995372_2270_power_drill.jpg,alpha_beta,23.902027,2.0151475e+21,2.0151475e+21,8.43086431188792e+19,8.43086431188792e+21
138,n03995372_2270_power_drill.jpg,composite,23.902027,745.64606,721.744,30.19593336561735,3019.5933365617348
139,n03481172_10708_hammer.jpg,z_plus,12.349433,5.3405924,7.0088406,0.567543513246132,56.7543513246132
139,n03481172_10708_hammer.jpg,epsilon,12.349433,-95341976.0,95341990.0,7720353.8344600685,772035383.4460069
139,n03481172_10708_hammer.jpg,alpha_beta,12.349433,-1.6544332e+18,1.6544332e+18,1.3396835541921653e+17,1.3396835541921653e+19
139,n03481172_10708_hammer.jpg,composite,12.349433,157.78455,145.43512,11.776663775728382,1177.6663775728382
140,n03110669_126388_trumpet.jpg,z_plus,10.747669,5.4491,5.298569,0.4929970483353359,49.29970483353359
140,n03110669_126388_trumpet.jpg,epsilon,10.747669,83873930.0,83873920.0,7803917.135479604,780391713.5479604
140,n03110669_126388_trumpet.jpg,alpha_beta,10.747669,3.661747e+19,3.661747e+19,3.407014878719748e+18,3.4070148787197483e+20
140,n03110669_126388_trumpet.jpg,composite,10.747669,696.50867,685.761,63.80555376509706,6380.555376509706
141,n03958227_3676_plastic_bag.jpg,z_plus,11.346133,5.250638,6.095495,0.5372310635492719,53.72310635492718
141,n03958227_3676_plastic_bag.jpg,epsilon,11.346133,135964780.0,135964770.0,11983357.255417269,1198335725.5417268
141,n03958227_3676_plastic_bag.jpg,alpha_beta,11.346133,-1.7993965e+19,1.7993965e+19,1.5859116771933573e+18,1.5859116771933572e+20
141,n03958227_3676_plastic_bag.jpg,composite,11.346133,849.90436,838.5582,73.90696110385059,7390.696110385059
142,n03314780_8491_face_powder.jpg,z_plus,17.04983,16.099407,0.9504223,0.05574380012875842,5.574380012875841
142,n03314780_8491_face_powder.jpg,epsilon,17.04983,-315135740.0,315135780.0,18483221.565068197,1848322156.5068197
142,n03314780_8491_face_powder.jpg,alpha_beta,17.04983,1.3513625e+19,1.3513625e+19,7.925958813635564e+17,7.925958813635563e+19
142,n03314780_8491_face_powder.jpg,composite,17.04983,3537.0396,3519.9897,206.45307622521068,20645.307622521068
143,n02317335_14997_starfish.jpg,z_plus,13.656942,8.692376,4.964566,0.3635196002734308,36.351960027343075
143,n02317335_14997_starfish.jpg,epsilon,13.656942,-64796228.0,64796240.0,4744564.211473787,474456421.14737874
143,n02317335_14997_starfish.jpg,alpha_beta,13.656942,3.8726036e+18,3.8726036e+18,2.835630072659749e+17,2.8356300726597493e+19
143,n02317335_14997_starfish.jpg,composite,13.656942,461.79437,448.13742,32.81389117421861,3281.389117421861
144,n02777292_15460_balance_beam.jpg,z_plus,9.836696,6.515715,3.3209805,0.33761139508302895,33.7611395083029
144,n02777292_15460_balance_beam.jpg,epsilon,9.836696,-84164470.0,84164480.0,8556174.02486845,855617402.4868449
144,n02777292_15460_balance_beam.jpg,alpha_beta,9.836696,2.3185073e+23,2.3185073e+23,2.356998110747921e+22,2.3569981107479212e+24
144,n02777292_15460_balance_beam.jpg,composite,9.836696,861.1944,851.3577,86.54915791154343,8654.915791154343
145,n07873807_12105_pizza.jpg,z_plus,14.958398,7.6660132,7.2923846,0.48751107502712987,48.75110750271298
145,n07873807_12105_pizza.jpg,epsilon,14.958398,72099520.0,72099500.0,4820001.757170544,482000175.7170544
145,n07873807_12105_pizza.jpg,alpha_beta,14.958398,-6.389561e+18,6.389561e+18,4.271554476142255e+17,4.2715544761422545e+19
145,n07873807_12105_pizza.jpg,composite,14.958398,737.2058,722.24744,48.28374288337531,4828.374288337531
146,n02691156_433_airplane.jpg,z_plus,22.28454,9.970228,12.314312,0.5525943942830127,55.25943942830127
146,n02691156_433_airplane.jpg,epsilon,22.28454,-4423608300.0,4423608300.0,198505703.2717191,19850570327.17191
146,n02691156_433_airplane.jpg,alpha_beta,22.28454,-1.7461293e+21,1.7461293e+21,7.835608455177452e+19,7.835608455177452e+21
146,n02691156_433_airplane.jpg,composite,22.28454,2278.3208,2256.0364,101.2377351739996,10123.773517399959
147,n04254680_5654_soccer_ball.jpg,z_plus,21.940386,12.103818,9.836568,0.44833158175317944,44.83315817531795
147,n04254680_5654_soccer_ball.jpg,epsilon,21.940386,-17984480.0,17984502.0,819698.5298239873,81969852.98239873
147,n04254680_5654_soccer_ball.jpg,alpha_beta,21.940386,3.6528295e+20,3.6528295e+20,1.6648884744463266e+19,1.6648884744463267e+21
147,n04254680_5654_soccer_ball.jpg,composite,21.940386,923.8282,901.8878,41.10628795697852,4110.628795697852
148,n07753113_7675_fig.jpg,z_plus,13.797034,4.4251423,9.371892,0.6792685874124106,67.92685874124106
148,n07753113_7675_fig.jpg,epsilon,13.797034,-693373300.0,693373300.0,50255243.17051896,5025524317.051896
148,n07753113_7675_fig.jpg,alpha_beta,13.797034,-8.900325e+20,8.900325e+20,6.450897451183016e+19,6.450897451183017e+21
148,n07753113_7675_fig.jpg,composite,13.797034,277.35892,263.5619,19.102793005629426,1910.2793005629426
149,n03636649_2054_lamp.jpg,z_plus,18.826532,12.73244,6.0940924,0.3236970171120877,32.36970171120877
149,n03636649_2054_lamp.jpg,epsilon,18.826532,-116326184.0,116326200.0,6178843.652425834,617884365.2425834
149,n03636649_2054_lamp.jpg,alpha_beta,18.826532,8.249888e+16,8.249888e+16,4382054075271462.5,4.3820540752714624e+17
149,n03636649_2054_lamp.jpg,composite,18.826532,2468.4202,2449.5938,130.11391065133645,13011.391065133645
150,n02769748_46333_backpack.jpg,z_plus,14.932478,9.606434,5.326044,0.35667516802932814,35.667516802932816
150,n02769748_46333_backpack.jpg,epsilon,14.932478,466813280.0,466813280.0,31261608.521974735,3126160852.1974735
150,n02769748_46333_backpack.jpg,alpha_beta,14.932478,-4.035959e+17,4.035959e+17,2.7028060140962776e+16,2.7028060140962775e+18
150,n02769748_46333_backpack.jpg,composite,14.932478,1546.9279,1531.9954,102.59485172170139,10259.485172170138
151,n04254680_8751_soccer_ball.jpg,z_plus,19.224562,4.912546,14.312016,0.744465115123609,74.4465115123609
151,n04254680_8751_soccer_ball.jpg,epsilon,19.224562,83390340.0,83390320.0,4337696.813835235,433769681.3835235
151,n04254680_8751_soccer_ball.jpg,alpha_beta,19.224562,-1.7252494e+19,1.7252494e+19,8.97419374349751e+17,8.974193743497511e+19
151,n04254680_8751_soccer_ball.jpg,composite,19.224562,223.35262,204.12805,10.618086124675589,1061.808612467559
152,n03790512_6395_motorcycle.jpg,z_plus,15.762992,7.138134,8.624858,0.5471586836968232,54.71586836968232
152,n03790512_6395_motorcycle.jpg,epsilon,15.762992,23482640.0,23482624.0,1489731.399960003,148973139.99600032
152,n03790512_6395_motorcycle.jpg,alpha_beta,15.762992,-8.146371e+19,8.146371e+19,5.168036257844311e+18,5.168036257844311e+20
152,n03790512_6395_motorcycle.jpg,composite,15.762992,1869.2979,1853.5349,117.58776018776439,11758.77601877644
153,n03196217_5430_digital_clock.jpg,z_plus,11.013442,3.0390217,7.9744205,0.7240625154396095,72.40625154396095
153,n03196217_5430_digital_clock.jpg,epsilon,11.013442,457288830.0,457288830.0,41520973.217893764,4152097321.7893763
153,n03196217_5430_digital_clock.jpg,alpha_beta,11.013442,-8.696817e+21,8.696817e+21,7.896547478934588e+20,7.896547478934588e+22
153,n03196217_5430_digital_clock.jpg,composite,11.013442,76.16102,65.147575,5.915278360653268,591.5278360653268
154,n03790512_5722_motorcycle.jpg,z_plus,13.566561,6.190099,7.376462,0.5437238015369412,54.372380153694124
154,n03790512_5722_motorcycle.jpg,epsilon,13.566561,231986380.0,231986370.0,17099865.79054741,1709986579.054741
154,n03790512_5722_motorcycle.jpg,alpha_beta,13.566561,-2.5727075e+19,2.5727075e+19,1.8963593674434463e+18,1.8963593674434462e+20
154,n03790512_5722_motorcycle.jpg,composite,13.566561,176.09987,162.53331,11.98043579184789,1198.043579184789
155,n03110669_8565_trumpet.jpg,z_plus,20.861032,14.455031,6.406001,0.3070797715792423,30.707977157924233
155,n03110669_8565_trumpet.jpg,epsilon,20.861032,-12382499.0,12382520.0,593571.7710875068,59357177.10875068
155,n03110669_8565_trumpet.jpg,alpha_beta,20.861032,-6793567000000000.0,6793567000000000.0,325658243859622.94,3.2565824385962292e+16
155,n03110669_8565_trumpet.jpg,composite,20.861032,959.10254,938.2415,44.97579478387177,4497.579478387177
156,n07714571_1112_head_cabbage.jpg,z_plus,30.177732,10.248432,19.9293,0.6603975407671898,66.03975407671898
156,n07714571_1112_head_cabbage.jpg,epsilon,30.177732,-49064692.0,49064724.0,1625858.5382771366,162585853.82771367
156,n07714571_1112_head_cabbage.jpg,alpha_beta,30.177732,-2.5986394e+19,2.5986394e+19,8.611115629554675e+17,8.611115629554675e+19
156,n07714571_1112_head_cabbage.jpg,composite,30.177732,1371.9896,1341.8119,44.4636418936483,4446.36418936483
157,n04591157_197_tie.jpg,z_plus,19.844603,9.529803,10.314799,0.5197785777850502,51.97785777850502
157,n04591157_197_tie.jpg,epsilon,19.844603,-3392010.0,3392029.8,170929.58830128232,17092958.83012823
157,n04591157_197_tie.jpg,alpha_beta,19.844603,1.293527e+19,1.293527e+19,6.518281462032928e+17,6.518281462032928e+19
157,n04591157_197_tie.jpg,composite,19.844603,837.1192,817.2746,41.18372205403483,4118.372205403483
158,n02274259_1690_butterfly.jpg,z_plus,7.8364882,4.5935493,3.242939,0.41382554184561265,41.382554184561265
158,n02274259_1690_butterfly.jpg,epsilon,7.8364882,88941976.0,88941970.0,11349722.62909132,1134972262.909132
158,n02274259_1690_butterfly.jpg,alpha_beta,7.8364882,-5.2509657e+18,5.2509657e+18,6.700661766080762e+17,6.700661766080762e+19
158,n02274259_1690_butterfly.jpg,composite,7.8364882,112.22413,104.38764,13.320716959471698,1332.0716959471697
159,n03494278_29099_harmonica.jpg,z_plus,14.946416,2.8177946,12.128621,0.811473545280315,81.1473545280315
159,n03494278_29099_harmonica.jpg,epsilon,14.946416,87114340.0,87114320.0,5828442.120847862,582844212.0847862
159,n03494278_29099_harmonica.jpg,alpha_beta,14.946416,1.9485066e+19,1.9485066e+19,1.303661413404752e+18,1.303661413404752e+20
159,n03494278_29099_harmonica.jpg,composite,14.946416,112.23851,97.29209,6.509392753844877,650.9392753844877
160,n03476991_14651_hair_spray.jpg,z_plus,20.65426,8.536846,12.117414,0.5866786852271194,58.66786852271194
160,n03476991_14651_hair_spray.jpg,epsilon,20.65426,64896856.0,64896836.0,3142055.634066351,314205563.4066351
160,n03476991_14651_hair_spray.jpg,alpha_beta,20.65426,-3.10121e+20,3.10121e+20,1.5014868225477302e+19,1.5014868225477302e+21
160,n03476991_14651_hair_spray.jpg,composite,20.65426,695.9646,675.31036,32.6959350256375,3269.5935025637505
161,n02084071_35839_dog.jpg,z_plus,16.92631,7.9146504,9.01166,0.532405458856897,53.240545885689706
161,n02084071_35839_dog.jpg,epsilon,16.92631,45810190.0,45810176.0,2706447.9569925927,270644795.6992593
161,n02084071_35839_dog.jpg,alpha_beta,16.92631,-3.0950318e+18,3.0950318e+18,1.8285331234615744e+17,1.8285331234615745e+19
161,n02084071_35839_dog.jpg,composite,16.92631,363.50888,346.58258,20.475968420273496,2047.5968420273496
162,n04270147_7710_spatula.jpg,z_plus,16.038261,4.4124417,11.62582,0.7248803258280567,72.48803258280567
162,n04270147_7710_spatula.jpg,epsilon,16.038261,2661028.0,2661012.0,165916.4875303689,16591648.75303689
